classification,sport,league,event,market,player,period,side_a,line_a,book_a,odds_a,side_b,line_b,book_b,odds_b,combined_implied,reason
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","217","4c","-124","under","224.5","rebet","-227","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","217","4c","-124","under","225","rebet","-244","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","217","4c","-124","under","225.5","rebet","-250","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","217","4c","-124","under","226","rebet","-270","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","217","4c","-124","under","226.5","rebet","-286","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","217","4c","-124","under","227","rebet","-313","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","217","4c","-124","under","227.5","rebet","-313","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","217","4c","-124","under","228","rebet","-345","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-108","under","218.5","rebet","-120","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-108","under","219","rebet","-125","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-108","under","219.5","rebet","-133","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-108","under","220","rebet","-143","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-108","under","220.5","rebet","-149","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-108","under","221","rebet","-159","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-108","under","221.5","rebet","-167","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-108","under","222","rebet","-175","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-108","under","222.5","rebet","-182","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-108","under","223","rebet","-196","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-108","under","223.5","rebet","-204","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-108","under","224","rebet","-217","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-108","under","224.5","rebet","-227","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-108","under","225","rebet","-244","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-108","under","225.5","rebet","-250","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-108","under","226","rebet","-270","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-108","under","226.5","rebet","-286","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-108","under","227","rebet","-313","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-108","under","227.5","rebet","-313","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-108","under","228","rebet","-345","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-109","under","218.5","rebet","-120","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-109","under","219","rebet","-125","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-109","under","219.5","rebet","-133","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-109","under","220","rebet","-143","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-109","under","220.5","rebet","-149","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-109","under","221","rebet","-159","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-109","under","221.5","rebet","-167","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-109","under","222","rebet","-175","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-109","under","222.5","rebet","-182","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-109","under","223","rebet","-196","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-109","under","223.5","rebet","-204","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-109","under","224","rebet","-217","","Opposite sides with a valid middle-line split."
"middle_candidate","basketball","nba","oklahoma city thunder vs san antonio spurs","total","","full_game","over","218","4c","-109","under","224.5","rebet","-227","","Opposite sides with a valid middle-line split."
